p_val	avg_diff	p_val_adj	regulon	gene
0	-0.0206744663669554	0	SCENIC_THOC2_activating_regulon	THOC2
0	-0.0206906309306117	0	SCENIC_FOXN2_activating_regulon	FOXN2
0	-0.0206974917337175	0	SCENIC_ZBTB44_activating_regulon	ZBTB44
0	-0.0207818952881242	0	SCENIC_GTF3C2_activating_regulon	GTF3C2
0	-0.020832979547549	0	SCENIC_ZNF451_activating_regulon	ZNF451
0	-0.0208530193757968	0	SCENIC_RBPJ_activating_regulon	RBPJ
0	-0.0209142048400765	0	SCENIC_ZNF44_activating_regulon	ZNF44
0	-0.0209296775056624	0	SCENIC_RFX4_activating_regulon	RFX4
0	-0.0213584786824703	0	SCENIC_ZNF251_activating_regulon	ZNF251
0	-0.0214530845983386	0	SCENIC_TCF12_activating_regulon	TCF12
0	-0.0214548198226263	0	SCENIC_MBNL2_activating_regulon	MBNL2
0	-0.021485391812406	0	SCENIC_LCOR_activating_regulon	LCOR
0	-0.0214990643866514	0	SCENIC_MGA_activating_regulon	MGA
0	-0.0216252930857214	0	SCENIC_RUNX2_activating_regulon	RUNX2
0	-0.0216511478422244	0	SCENIC_ZNF382_activating_regulon	ZNF382
0	-0.0216646679317056	0	SCENIC_HDAC2_activating_regulon	HDAC2
0	-0.0217516705163406	0	SCENIC_PUM3_activating_regulon	PUM3
0	-0.0218109766219639	0	SCENIC_AHRR_activating_regulon	AHRR
0	-0.0220141410995861	0	SCENIC_PDLIM5_activating_regulon	PDLIM5
0	-0.0221235926226666	0	SCENIC_NF1_activating_regulon	NF1
0	-0.0222115662850797	0	SCENIC_ZNF573_activating_regulon	ZNF573
0	-0.0225275210540702	0	SCENIC_ZNF676_activating_regulon	ZNF676
0	-0.022824203319927	0	SCENIC_ZNF793_activating_regulon	ZNF793
0	-0.0228434878980303	0	SCENIC_SMAD9_activating_regulon	SMAD9
0	-0.0228565291266621	0	SCENIC_IKZF2_activating_regulon	IKZF2
0	-0.022891975173506	0	SCENIC_ZNF776_activating_regulon	ZNF776
0	-0.0229513614521749	0	SCENIC_BCL6_activating_regulon	BCL6
0	-0.0231335816486408	0	SCENIC_SND1_activating_regulon	SND1
0	-0.0232729676029238	0	SCENIC_UBE2K_activating_regulon	UBE2K
0	-0.0234175630056031	0	SCENIC_CERS4_activating_regulon	CERS4
0	-0.0234705829972025	0	SCENIC_ZNF148_activating_regulon	ZNF148
0	-0.0234980286018216	0	SCENIC_GLI2_activating_regulon	GLI2
0	-0.0235892214346769	0	SCENIC_SMAD2_activating_regulon	SMAD2
0	-0.023930839791594	0	SCENIC_ZNF35_activating_regulon	ZNF35
0	-0.0239667866867674	0	SCENIC_TEAD1_activating_regulon	TEAD1
0	-0.0240053059705048	0	SCENIC_KDM4B_activating_regulon	KDM4B
0	-0.0240116049380976	0	SCENIC_ZNF800_activating_regulon	ZNF800
0	-0.0241534067034333	0	SCENIC_ZNF846_activating_regulon	ZNF846
0	-0.0242962835945445	0	SCENIC_ZSCAN5A_activating_regulon	ZSCAN5A
0	-0.0245133398594455	0	SCENIC_RFX2_activating_regulon	RFX2
0	-0.0246226841514289	0	SCENIC_ZNF398_activating_regulon	ZNF398
0	-0.0246324529858939	0	SCENIC_ZNF493_activating_regulon	ZNF493
0	-0.0247524772311854	0	SCENIC_SMAD1_activating_regulon	SMAD1
0	-0.0249471364521324	0	SCENIC_SIM1_activating_regulon	SIM1
0	-0.0250434220523525	0	SCENIC_PPARGC1A_activating_regulon	PPARGC1A
0	-0.0252094681302868	0	SCENIC_ZNF280D_activating_regulon	ZNF280D
0	-0.0253909506955598	0	SCENIC_FOXN3_activating_regulon	FOXN3
0	-0.0255039855319013	0	SCENIC_HMG20A_activating_regulon	HMG20A
0	-0.0255118612533234	0	SCENIC_ZNF720_activating_regulon	ZNF720
0	-0.0255382452251228	0	SCENIC_NCOR1_activating_regulon	NCOR1
0	-0.0258474887014821	0	SCENIC_ZNF146_activating_regulon	ZNF146
0	-0.0258975988223955	0	SCENIC_ZNF107_activating_regulon	ZNF107
0	-0.0259370277767968	0	SCENIC_ZNF667_activating_regulon	ZNF667
0	-0.0259387355516289	0	SCENIC_ZNF518A_activating_regulon	ZNF518A
0	-0.0260197341261061	0	SCENIC_ZNF75D_activating_regulon	ZNF75D
0	-0.0260491471093999	0	SCENIC_NELFA_activating_regulon	NELFA
0	-0.0263268777570211	0	SCENIC_NFAT5_activating_regulon	NFAT5
0	-0.0264001361988069	0	SCENIC_ZNF197_activating_regulon	ZNF197
0	-0.0265054925602448	0	SCENIC_ZBTB16_activating_regulon	ZBTB16
0	-0.0265305471057348	0	SCENIC_TBL1XR1_activating_regulon	TBL1XR1
0	-0.026539391897721	0	SCENIC_KMT2A_activating_regulon	KMT2A
0	-0.0265826685582431	0	SCENIC_ZNF461_activating_regulon	ZNF461
0	-0.0267068094535463	0	SCENIC_TCF4_activating_regulon	TCF4
0	-0.0267192375009528	0	SCENIC_PBX3_activating_regulon	PBX3
0	-0.0267577494794479	0	SCENIC_HMBOX1_activating_regulon	HMBOX1
0	-0.0268830636928662	0	SCENIC_PRDM16_activating_regulon	PRDM16
0	-0.0270189372167628	0	SCENIC_HNF4G_activating_regulon	HNF4G
0	-0.0270375472297951	0	SCENIC_HSF1_activating_regulon	HSF1
0	-0.0272281654089456	0	SCENIC_HSF5_activating_regulon	HSF5
0	-0.027323762152114	0	SCENIC_ZNF69_activating_regulon	ZNF69
0	-0.0274287531948012	0	SCENIC_GTF2H3_activating_regulon	GTF2H3
0	-0.0274670511646104	0	SCENIC_ZBED5_activating_regulon	ZBED5
0	-0.027820342401853	0	SCENIC_LUZP1_activating_regulon	LUZP1
0	-0.0278325077104897	0	SCENIC_GLIS3_activating_regulon	GLIS3
0	-0.0278408464438766	0	SCENIC_RPS6KA5_activating_regulon	RPS6KA5
0	-0.0278712586936556	0	SCENIC_FOXK2_activating_regulon	FOXK2
0	-0.0279896331010294	0	SCENIC_ZFHX3_activating_regulon	ZFHX3
0	-0.0280396702885215	0	SCENIC_CBFA2T2_activating_regulon	CBFA2T2
0	-0.0281074638337945	0	SCENIC_ZNF79_activating_regulon	ZNF79
0	-0.0282609019697499	0	SCENIC_IKZF4_activating_regulon	IKZF4
0	-0.0282864770555349	0	SCENIC_ZNF568_activating_regulon	ZNF568
0	-0.0285135213821386	0	SCENIC_ZNF883_activating_regulon	ZNF883
0	-0.0287920006329747	0	SCENIC_PROX1_activating_regulon	PROX1
0	-0.0288568150370253	0	SCENIC_ZEB2_activating_regulon	ZEB2
0	-0.02893668865317	0	SCENIC_ZNF195_activating_regulon	ZNF195
0	-0.0290772168582516	0	SCENIC_NPAS2_activating_regulon	NPAS2
0	-0.0291868399348481	0	SCENIC_ONECUT2_activating_regulon	ONECUT2
0	-0.0292699870656266	0	SCENIC_ZBTB20_activating_regulon	ZBTB20
0	-0.0293532574896555	0	SCENIC_ZNF780B_activating_regulon	ZNF780B
0	-0.0295138709409293	0	SCENIC_ZNF586_activating_regulon	ZNF586
0	-0.0297629766063344	0	SCENIC_ZCCHC14_activating_regulon	ZCCHC14
0	-0.0299580667986105	0	SCENIC_SMAD3_activating_regulon	SMAD3
0	-0.030015549068381	0	SCENIC_RFX8_activating_regulon	RFX8
0	-0.0302494816641008	0	SCENIC_ZNF420_activating_regulon	ZNF420
0	-0.03024994349686	0	SCENIC_ZNF423_activating_regulon	ZNF423
0	-0.030499474631253	0	SCENIC_SLC18A1_activating_regulon	SLC18A1
0	-0.0305282258026326	0	SCENIC_CCNT2_activating_regulon	CCNT2
0	-0.0306382561589528	0	SCENIC_ATF2_activating_regulon	ATF2
0	-0.0306712205227435	0	SCENIC_BPTF_activating_regulon	BPTF
0	-0.0306735804251759	0	SCENIC_ZNF121_activating_regulon	ZNF121
0	-0.0308448270878156	0	SCENIC_ZHX3_activating_regulon	ZHX3
0	-0.0309696445024343	0	SCENIC_ACO1_activating_regulon	ACO1
0	-0.0310823530031695	0	SCENIC_ZNF621_activating_regulon	ZNF621
0	-0.0313111134136681	0	SCENIC_MITF_activating_regulon	MITF
0	-0.031367119372811	0	SCENIC_PHF21A_activating_regulon	PHF21A
0	-0.031401198376483	0	SCENIC_CLOCK_activating_regulon	CLOCK
0	-0.0314287628399236	0	SCENIC_MSI2_activating_regulon	MSI2
0	-0.0316210847900323	0	SCENIC_AVEN_activating_regulon	AVEN
0	-0.031744779218019	0	SCENIC_FOXK1_activating_regulon	FOXK1
0	-0.0318775450758569	0	SCENIC_RFX3_activating_regulon	RFX3
0	-0.0319562544541748	0	SCENIC_TAF1_activating_regulon	TAF1
0	-0.0320686009780293	0	SCENIC_ZNF25_activating_regulon	ZNF25
0	-0.0323002392080977	0	SCENIC_BDP1_activating_regulon	BDP1
0	-0.0323772582055332	0	SCENIC_CUX1_activating_regulon	CUX1
0	-0.0324384759294011	0	SCENIC_TRPS1_activating_regulon	TRPS1
0	-0.0324747612033105	0	SCENIC_CHD2_activating_regulon	CHD2
0	-0.0325957114880314	0	SCENIC_ZFP69B_activating_regulon	ZFP69B
0	-0.0327336322991537	0	SCENIC_HDAC3_activating_regulon	HDAC3
0	-0.0327439969489819	0	SCENIC_HIVEP3_activating_regulon	HIVEP3
0	-0.0327637614279803	0	SCENIC_CPEB1_activating_regulon	CPEB1
0	-0.0328122876923872	0	SCENIC_ZNF439_activating_regulon	ZNF439
0	-0.0328281907023776	0	SCENIC_HIC2_activating_regulon	HIC2
0	-0.0329404954567955	0	SCENIC_TRIM69_activating_regulon	TRIM69
0	-0.0330013898666934	0	SCENIC_OLIG2_activating_regulon	OLIG2
0	-0.0331267751017295	0	SCENIC_NFIX_activating_regulon	NFIX
0	-0.0332192815830925	0	SCENIC_TBX19_activating_regulon	TBX19
0	-0.0332773640670437	0	SCENIC_KDM4C_activating_regulon	KDM4C
0	-0.0333908274786401	0	SCENIC_ZNF521_activating_regulon	ZNF521
0	-0.0334272208610761	0	SCENIC_PRRX1_activating_regulon	PRRX1
0	-0.0334579438149881	0	SCENIC_SOX13_activating_regulon	SOX13
0	-0.0335279261764798	0	SCENIC_ZNF821_activating_regulon	ZNF821
0	-0.0336318698761271	0	SCENIC_TFEB_activating_regulon	TFEB
0	-0.0336367154041004	0	SCENIC_MKX_activating_regulon	MKX
0	-0.0337257074154556	0	SCENIC_HDX_activating_regulon	HDX
0	-0.033770941282392	0	SCENIC_ELF2_activating_regulon	ELF2
0	-0.0337858639865534	0	SCENIC_HIF3A_activating_regulon	HIF3A
0	-0.0338679858876011	0	SCENIC_ZNF189_activating_regulon	ZNF189
0	-0.0339946265619169	0	SCENIC_NCOA1_activating_regulon	NCOA1
0	-0.0340810583238503	0	SCENIC_FOXP2_activating_regulon	FOXP2
0	-0.0345950175106678	0	SCENIC_ZNF263_activating_regulon	ZNF263
0	-0.0348720068257154	0	SCENIC_NRF1_activating_regulon	NRF1
0	-0.034874787168789	0	SCENIC_ZNF721_activating_regulon	ZNF721
0	-0.0356674012366563	0	SCENIC_POU2F1_activating_regulon	POU2F1
0	-0.035765247742492	0	SCENIC_BNC2_activating_regulon	BNC2
0	-0.0357855208168767	0	SCENIC_ING4_activating_regulon	ING4
0	-0.0359695649934325	0	SCENIC_PDS5A_activating_regulon	PDS5A
0	-0.0359816579440386	0	SCENIC_ZNF516_activating_regulon	ZNF516
0	-0.0360936745563533	0	SCENIC_SSBP3_activating_regulon	SSBP3
0	-0.0361115234331348	0	SCENIC_HINFP_activating_regulon	HINFP
0	-0.0362042221631193	0	SCENIC_MLXIPL_activating_regulon	MLXIPL
0	-0.0363013979071745	0	SCENIC_MTERF1_activating_regulon	MTERF1
0	-0.0364222157999646	0	SCENIC_ZSCAN23_activating_regulon	ZSCAN23
0	-0.0366821445129209	0	SCENIC_ZNF208_activating_regulon	ZNF208
0	-0.0368773454365709	0	SCENIC_ZNF273_activating_regulon	ZNF273
0	-0.0370137009962616	0	SCENIC_TCF7L2_activating_regulon	TCF7L2
0	-0.03702631111389	0	SCENIC_LRRFIP1_activating_regulon	LRRFIP1
0	-0.037114977776276	0	SCENIC_MLLT10_activating_regulon	MLLT10
0	-0.037180282391984	0	SCENIC_SOX10_activating_regulon	SOX10
0	-0.0372506922533154	0	SCENIC_FOXP1_activating_regulon	FOXP1
0	-0.0373167740016584	0	SCENIC_ZFP64_activating_regulon	ZFP64
0	-0.0376863592929867	0	SCENIC_ZNF235_activating_regulon	ZNF235
0	-0.0379851526274327	0	SCENIC_JAZF1_activating_regulon	JAZF1
0	-0.038041542960393	0	SCENIC_ZNF519_activating_regulon	ZNF519
0	-0.0380767457960423	0	SCENIC_ZNF33B_activating_regulon	ZNF33B
0	-0.0382031536425613	0	SCENIC_ZNF391_activating_regulon	ZNF391
0	-0.0383230251877303	0	SCENIC_R3HDM2_activating_regulon	R3HDM2
0	-0.0384003056482776	0	SCENIC_KDM2A_activating_regulon	KDM2A
0	-0.038741158463998	0	SCENIC_ZNF71_activating_regulon	ZNF71
0	-0.038794952445344	0	SCENIC_HSF2_activating_regulon	HSF2
0	-0.038800267570484	0	SCENIC_NCOA2_activating_regulon	NCOA2
0	-0.0391821218479366	0	SCENIC_ZNF236_activating_regulon	ZNF236
0	-0.0396495441992364	0	SCENIC_ARNT2_activating_regulon	ARNT2
0	-0.0397494783695164	0	SCENIC_ZNF532_activating_regulon	ZNF532
0	-0.0399315331898071	0	SCENIC_BARHL1_activating_regulon	BARHL1
0	-0.0399514027213514	0	SCENIC_NFX1_activating_regulon	NFX1
0	-0.0402024069358184	0	SCENIC_ZBTB7C_activating_regulon	ZBTB7C
0	-0.0402243899155606	0	SCENIC_ARID3B_activating_regulon	ARID3B
0	-0.040430358337235	0	SCENIC_RBMS1_activating_regulon	RBMS1
0	-0.0404320786841483	0	SCENIC_MEIS1_activating_regulon	MEIS1
0	-0.0408615486788207	0	SCENIC_NR6A1_activating_regulon	NR6A1
0	-0.0408648980655214	0	SCENIC_PURG_activating_regulon	PURG
0	-0.0413684788281037	0	SCENIC_ZNF536_activating_regulon	ZNF536
0	-0.0414494782015306	0	SCENIC_ZHX2_activating_regulon	ZHX2
0	-0.0417227314690792	0	SCENIC_SOX4_activating_regulon	SOX4
0	-0.0418090518830554	0	SCENIC_PIK3C3_activating_regulon	PIK3C3
0	-0.0421724358084322	0	SCENIC_NFIA_activating_regulon	NFIA
0	-0.0424776783344267	0	SCENIC_RFX7_activating_regulon	RFX7
0	-0.0424997478668927	0	SCENIC_ZNF786_activating_regulon	ZNF786
0	-0.0425447023084978	0	SCENIC_ZNF91_activating_regulon	ZNF91
0	-0.0426474723246927	0	SCENIC_DNMT3A_activating_regulon	DNMT3A
0	-0.04272250399826	0	SCENIC_SCX_activating_regulon	SCX
0	-0.0431435371368869	0	SCENIC_RORB_activating_regulon	RORB
0	-0.0432772691588416	0	SCENIC_GIT2_activating_regulon	GIT2
0	-0.0435074050863638	0	SCENIC_ZNF860_activating_regulon	ZNF860
0	-0.0435534396416361	0	SCENIC_MSRA_activating_regulon	MSRA
0	-0.0436047231985253	0	SCENIC_ZNF133_activating_regulon	ZNF133
0	-0.0438951648608623	0	SCENIC_ZNF248_activating_regulon	ZNF248
0	-0.044000577749899	0	SCENIC_NCOR2_activating_regulon	NCOR2
0	-0.0444089645842414	0	SCENIC_MEIS2_activating_regulon	MEIS2
0	-0.0453633094466349	0	SCENIC_CNOT4_activating_regulon	CNOT4
0	-0.0458370696330704	0	SCENIC_DMBX1_activating_regulon	DMBX1
0	-0.0463007373339557	0	SCENIC_E2F3_activating_regulon	E2F3
0	-0.0467612097682875	0	SCENIC_ZNF440_activating_regulon	ZNF440
0	-0.0472043253927874	0	SCENIC_HDAC8_activating_regulon	HDAC8
0	-0.0479010506162179	0	SCENIC_NNT_activating_regulon	NNT
0	-0.0480565673232809	0	SCENIC_MTF2_activating_regulon	MTF2
0	-0.0483181276508567	0	SCENIC_PBX1_activating_regulon	PBX1
0	-0.0484914747559757	0	SCENIC_MLXIP_activating_regulon	MLXIP
0	-0.0484975677394989	0	SCENIC_PDCD11_activating_regulon	PDCD11
0	-0.0485592146300116	0	SCENIC_ETV4_activating_regulon	ETV4
0	-0.0488404666817015	0	SCENIC_ZFY_activating_regulon	ZFY
0	-0.0489019080775942	0	SCENIC_CELF5_activating_regulon	CELF5
0	-0.048927843977476	0	SCENIC_ZNF215_activating_regulon	ZNF215
0	-0.0490684728924007	0	SCENIC_PKNOX1_activating_regulon	PKNOX1
0	-0.0490797688745485	0	SCENIC_EBF1_activating_regulon	EBF1
0	-0.0491832281356469	0	SCENIC_POLR3G_activating_regulon	POLR3G
0	-0.049247100137368	0	SCENIC_SCMH1_activating_regulon	SCMH1
0	-0.0493914443649777	0	SCENIC_SOX5_activating_regulon	SOX5
0	-0.0496988869338816	0	SCENIC_NFIB_activating_regulon	NFIB
0	-0.0497029704515443	0	SCENIC_RORA_activating_regulon	RORA
0	-0.0501786463793968	0	SCENIC_SMARCC2_activating_regulon	SMARCC2
0	-0.050221541534731	0	SCENIC_ZNF827_activating_regulon	ZNF827
0	-0.0502629841725975	0	SCENIC_PGR_activating_regulon	PGR
0	-0.0506598728444237	0	SCENIC_KDM5D_activating_regulon	KDM5D
0	-0.0507779854913515	0	SCENIC_NR3C2_activating_regulon	NR3C2
0	-0.0518155572868893	0	SCENIC_FREM1_activating_regulon	FREM1
0	-0.0521768439706268	0	SCENIC_ZNF611_activating_regulon	ZNF611
0	-0.05286107714511	0	SCENIC_DACH1_activating_regulon	DACH1
0	-0.053275687888342	0	SCENIC_CREB5_activating_regulon	CREB5
0	-0.0535969009244401	0	SCENIC_PHTF1_activating_regulon	PHTF1
0	-0.0537199364536996	0	SCENIC_RBFOX2_activating_regulon	RBFOX2
0	-0.0539338196997429	0	SCENIC_PIR_activating_regulon	PIR
0	-0.0541488119443734	0	SCENIC_ZNF354B_activating_regulon	ZNF354B
0	-0.0543778429099157	0	SCENIC_ARNTL2_activating_regulon	ARNTL2
0	-0.0555968132356867	0	SCENIC_GLIS1_activating_regulon	GLIS1
0	-0.0557121564585212	0	SCENIC_ADARB1_activating_regulon	ADARB1
0	-0.0559091569108065	0	SCENIC_ASCL1_activating_regulon	ASCL1
0	-0.0561945821090675	0	SCENIC_ZNF341_activating_regulon	ZNF341
0	-0.056898478576095	0	SCENIC_ZNF510_activating_regulon	ZNF510
0	-0.0575715414445169	0	SCENIC_TFDP2_activating_regulon	TFDP2
0	-0.057712257709487	0	SCENIC_FOXG1_activating_regulon	FOXG1
0	-0.0577558598617013	0	SCENIC_ZNF675_activating_regulon	ZNF675
0	-0.0580426490229512	0	SCENIC_SPATS2_activating_regulon	SPATS2
0	-0.0584403005741689	0	SCENIC_POLR3A_activating_regulon	POLR3A
0	-0.0588781128002865	0	SCENIC_KCNIP1_activating_regulon	KCNIP1
0	-0.0590254294784174	0	SCENIC_HIVEP2_activating_regulon	HIVEP2
0	-0.0596528033209377	0	SCENIC_LMX1A_activating_regulon	LMX1A
0	-0.0601519573237651	0	SCENIC_PKNOX2_activating_regulon	PKNOX2
0	-0.060500571568228	0	SCENIC_THRB_activating_regulon	THRB
0	-0.0607336446791428	0	SCENIC_ZNF462_activating_regulon	ZNF462
0	-0.0613786884300824	0	SCENIC_ETV1_activating_regulon	ETV1
0	-0.0618347498731181	0	SCENIC_ESRRG_activating_regulon	ESRRG
0	-0.0622822186877797	0	SCENIC_LCORL_activating_regulon	LCORL
0	-0.0624923369447728	0	SCENIC_SETBP1_activating_regulon	SETBP1
0	-0.0628596778278403	0	SCENIC_ZNF697_activating_regulon	ZNF697
0	-0.0630345079944735	0	SCENIC_GTF2IRD1_activating_regulon	GTF2IRD1
0	-0.063163637626577	0	SCENIC_ZNF704_activating_regulon	ZNF704
0	-0.066112773361806	0	SCENIC_CERS6_activating_regulon	CERS6
0	-0.0665974803217161	0	SCENIC_STAU2_activating_regulon	STAU2
0	-0.0669956872854047	0	SCENIC_NFXL1_activating_regulon	NFXL1
0	-0.0674348433897866	0	SCENIC_ONECUT1_activating_regulon	ONECUT1
0	-0.0675088688993658	0	SCENIC_ZNF385D_activating_regulon	ZNF385D
0	-0.0678149562997544	0	SCENIC_MTA3_activating_regulon	MTA3
0	-0.0690926507989661	0	SCENIC_ARGFX_activating_regulon	ARGFX
0	-0.0691233231100298	0	SCENIC_ZKSCAN2_activating_regulon	ZKSCAN2
0	-0.0692931724128523	0	SCENIC_CREB3L1_activating_regulon	CREB3L1
0	-0.0719522661236839	0	SCENIC_BCL11A_activating_regulon	BCL11A
0	-0.0744293011587486	0	SCENIC_HLCS_activating_regulon	HLCS
0	-0.0746598463919821	0	SCENIC_PRKAA2_activating_regulon	PRKAA2
0	-0.0746914769541168	0	SCENIC_LUZP2_activating_regulon	LUZP2
0	-0.0747713880048418	0	SCENIC_SMPX_activating_regulon	SMPX
0	-0.0751051927723438	0	SCENIC_BACH2_activating_regulon	BACH2
0	-0.0753434305288922	0	SCENIC_ZEB1_activating_regulon	ZEB1
0	-0.0758360778054607	0	SCENIC_PAX3_activating_regulon	PAX3
0	-0.0759353170523445	0	SCENIC_KLF12_activating_regulon	KLF12
0	-0.0759566478553938	0	SCENIC_SPDEF_activating_regulon	SPDEF
0	-0.0776510462949817	0	SCENIC_BNC1_activating_regulon	BNC1
0	-0.0792229903938134	0	SCENIC_ZNF407_activating_regulon	ZNF407
0	-0.0792441609080749	0	SCENIC_POU6F2_activating_regulon	POU6F2
0	-0.0798268215553448	0	SCENIC_SOX6_activating_regulon	SOX6
0	-0.0820849340717724	0	SCENIC_LIN28B_activating_regulon	LIN28B
0	-0.0826553364858083	0	SCENIC_ZMAT4_activating_regulon	ZMAT4
0	-0.0856484727276948	0	SCENIC_SRRM3_activating_regulon	SRRM3
0	-0.0884913919183408	0	SCENIC_NCALD_activating_regulon	NCALD
0	-0.088597779162635	0	SCENIC_ZNF445_activating_regulon	ZNF445
0	-0.0897657413281248	0	SCENIC_GRHL1_activating_regulon	GRHL1
0	-0.0917187032239119	0	SCENIC_AEBP2_activating_regulon	AEBP2
0	-0.0922936885769532	0	SCENIC_LMX1B_activating_regulon	LMX1B
0	-0.104037711567598	0	SCENIC_TWIST1_activating_regulon	TWIST1
0	-0.111824628991864	0	SCENIC_CUX2_activating_regulon	CUX2
4.5128604952075e-305	-0.0197676825528677	2.10344427681622e-301	SCENIC_ZNF613_activating_regulon	ZNF613
1.72725106457717e-304	-0.00738943307829327	8.05071721199419e-301	SCENIC_IRF8_activating_regulon	IRF8
2.50722881433322e-304	0.00595327069446734	1.16861935036071e-300	SCENIC_SOX17_activating_regulon	SOX17
2.76012088391907e-304	0.00829353812738244	1.28649234399468e-300	SCENIC_SMC3_activating_regulon	SMC3
4.92240354040471e-304	-0.0229387019810235	2.29433229018263e-300	SCENIC_HOXD3_activating_regulon	HOXD3
2.63099885817442e-303	0.0103739205958113	1.2263085677951e-299	SCENIC_ZBTB7A_activating_regulon	ZBTB7A
1.32586229100673e-301	-0.0104689881872969	6.17984413838236e-298	SCENIC_ZBTB17_activating_regulon	ZBTB17
1.82153271450447e-301	-0.0342858495075991	8.49016398230533e-298	SCENIC_ZFP2_activating_regulon	ZFP2
3.22221829708087e-301	-0.0178646808944462	1.5018759482694e-297	SCENIC_UBP1_activating_regulon	UBP1
4.90866518166668e-301	0.0125788302286307	2.28792884117484e-297	SCENIC_BHLHE40_activating_regulon	BHLHE40
7.03895100806058e-301	-0.00569831765249265	3.28085506485704e-297	SCENIC_ZNF117_activating_regulon	ZNF117
9.99181852425842e-301	-0.00598754289439042	4.65718661415685e-297	SCENIC_MCTP2_activating_regulon	MCTP2
2.43716923026681e-298	0.0117631674384335	1.13596457822736e-294	SCENIC_ZNF385A_activating_regulon	ZNF385A
3.71759991529983e-298	-0.00832377563355331	1.73277332052125e-294	SCENIC_NFKB1_activating_regulon	NFKB1
4.32973357918149e-295	-0.0144370541247887	2.01808882125649e-291	SCENIC_CREB1_activating_regulon	CREB1
1.47918959035675e-294	0.00779736044841966	6.89450268065282e-291	SCENIC_ZNF687_activating_regulon	ZNF687
3.300564053439e-294	-0.0139513660515226	1.53839290530792e-290	SCENIC_NUP133_activating_regulon	NUP133
1.12843064075996e-293	0.00709041315626387	5.25961521658217e-290	SCENIC_RBM22_activating_regulon	RBM22
1.64464269475661e-293	0.00732602642272278	7.66567960026055e-290	SCENIC_EDN1_activating_regulon	EDN1
1.28312334750588e-291	-0.00646911353249708	5.9806379227249e-288	SCENIC_ZNF81_activating_regulon	ZNF81
1.77742681172655e-291	-0.00840155828856948	8.28458636945745e-288	SCENIC_ZNF791_activating_regulon	ZNF791
1.98351781959485e-291	0.0124405111317156	9.2451765571316e-288	SCENIC_NR4A3_activating_regulon	NR4A3
1.67536367951573e-290	-0.0288905088900234	7.80887011022283e-287	SCENIC_DIS3_activating_regulon	DIS3
5.15539652873125e-290	0.0131261843603329	2.40293032204163e-286	SCENIC_PDE6H_activating_regulon	PDE6H
2.88785733283822e-289	-0.040742703198833	1.34603030283589e-285	SCENIC_NPAS4_activating_regulon	NPAS4
3.82484305381315e-289	-0.00730806759712086	1.78275934738231e-285	SCENIC_POU4F1_activating_regulon	POU4F1
1.81130628416726e-288	-0.0082456092933604	8.44249859050359e-285	SCENIC_ABL1_activating_regulon	ABL1
1.15002329856149e-287	-0.00881213992120872	5.3602585945951e-284	SCENIC_TFDP1_activating_regulon	TFDP1
9.33373910586837e-285	0.0080296376320422	4.35045579724525e-281	SCENIC_KLF4_activating_regulon	KLF4
1.78063038606267e-282	-0.022994214400137	8.29951822943811e-279	SCENIC_LTF_activating_regulon	LTF
3.56158426438387e-282	-0.0136524597237584	1.66005442562932e-278	SCENIC_RFC2_activating_regulon	RFC2
1.06022862284395e-281	-0.00813144336321474	4.94172561107564e-278	SCENIC_ZNF239_activating_regulon	ZNF239
8.47253316948619e-281	-0.00901535528529588	3.94904771029751e-277	SCENIC_LEF1_activating_regulon	LEF1
4.82779889865457e-280	-0.0127529720949442	2.2502370666629e-276	SCENIC_HIST2H2BE_activating_regulon	HIST2H2BE
1.15889047279727e-279	-0.0243185699732197	5.40158849370806e-276	SCENIC_HOXB3_activating_regulon	HOXB3
3.72889557403133e-278	-0.00865880971968399	1.738038227056e-274	SCENIC_E2F6_activating_regulon	E2F6
8.69037509646925e-278	-0.00764254431494168	4.05058383246432e-274	SCENIC_DGCR8_activating_regulon	DGCR8
1.0700979773496e-277	-0.00749147862763786	4.98772667242649e-274	SCENIC_MAX_activating_regulon	MAX
2.94934141984424e-276	-0.0556024105570127	1.3746880357894e-272	SCENIC_EBF3_activating_regulon	EBF3
2.62500431352868e-275	-0.0187691151079567	1.22351451053572e-271	SCENIC_ZNF329_activating_regulon	ZNF329
7.49818087749806e-275	-0.0134424198151995	3.49490210700184e-271	SCENIC_SNAPC4_activating_regulon	SNAPC4
1.15237879658073e-274	-0.00629872158022316	5.37123757086278e-271	SCENIC_ZNF514_activating_regulon	ZNF514
1.44136984369947e-272	-0.0143284228276482	6.71822484148323e-269	SCENIC_NR2F2_activating_regulon	NR2F2
3.00840505859507e-271	-0.012384847122877	1.40221759781116e-267	SCENIC_GATA6_activating_regulon	GATA6
1.9553939159187e-270	-0.00625893582535149	9.11409104209707e-267	SCENIC_ZNF345_activating_regulon	ZNF345
3.5229493580272e-270	0.00683594203276731	1.64204669577648e-266	SCENIC_ZNF501_activating_regulon	ZNF501
5.77943517798044e-269	0.0133303335692974	2.69379473645668e-265	SCENIC_HMGB3_activating_regulon	HMGB3
8.89420837472664e-269	0.0107770225786123	4.14559052346009e-265	SCENIC_MAFB_activating_regulon	MAFB
1.30479041654286e-268	-0.00604625468613295	6.08162813150627e-265	SCENIC_ARID3A_activating_regulon	ARID3A
